id_1,id_2,id_3,id_4,id_5,id_6,id_7,id_8,id_9
0.18,0.434,0.637,1.527,0.978,0.44,0.592,0.805,0.742
0.175,0.431,0.628,1.528,1.001,0.448,0.597,0.809,0.753
0.176,0.433,0.626,1.531,1.015,0.461,0.605,0.814,0.772
0.174,0.436,0.628,1.544,1.028,0.471,0.618,0.815,0.788
0.168,0.432,0.618,1.545,1.049,0.48,0.623,0.822,0.803
0.164,0.427,0.61,1.544,1.06,0.486,0.621,0.825,0.813
0.163,0.431,0.611,1.548,1.082,0.498,0.627,0.827,0.835
0.16,0.433,0.611,1.557,1.099,0.509,0.632,0.836,0.847
0.159,0.429,0.602,1.56,1.121,0.517,0.64,0.84,0.855
0.155,0.427,0.595,1.562,1.132,0.523,0.648,0.842,0.871
0.151,0.427,0.594,1.563,1.146,0.536,0.647,0.848,0.884
0.152,0.427,0.594,1.567,1.169,0.549,0.651,0.846,0.904
0.148,0.428,0.585,1.567,1.179,0.56,0.658,0.851,0.914
0.145,0.426,0.579,1.568,1.193,0.57,0.664,0.86,0.931
0.143,0.422,0.575,1.571,1.214,0.574,0.664,0.859,0.947
0.142,0.423,0.576,1.574,1.228,0.59,0.667,0.866,0.967
0.139,0.42,0.571,1.565,1.241,0.603,0.671,0.865,0.975
0.136,0.417,0.561,1.564,1.248,0.606,0.678,0.866,0.987
0.134,0.416,0.555,1.565,1.256,0.62,0.676,0.867,1.0
0.135,0.415,0.553,1.568,1.281,0.637,0.677,0.872,1.013
0.133,0.412,0.548,1.561,1.295,0.642,0.686,0.869,1.039
0.13,0.41,0.545,1.56,1.302,0.652,0.69,0.873,1.043
0.128,0.41,0.542,1.561,1.314,0.668,0.687,0.879,1.052
0.124,0.411,0.533,1.554,1.325,0.684,0.69,0.88,1.076
0.122,0.407,0.525,1.552,1.333,0.692,0.694,0.881,1.081
0.121,0.403,0.522,1.547,1.345,0.701,0.693,0.881,1.091
0.12,0.404,0.518,1.546,1.356,0.719,0.693,0.887,1.115
0.12,0.403,0.513,1.539,1.364,0.739,0.698,0.884,1.12
0.117,0.397,0.506,1.537,1.372,0.742,0.702,0.884,1.128
0.113,0.395,0.502,1.529,1.383,0.752,0.699,0.887,1.151
0.114,0.397,0.499,1.522,1.393,0.774,0.7,0.888,1.158
0.111,0.393,0.491,1.518,1.399,0.788,0.703,0.884,1.165
0.11,0.392,0.486,1.511,1.412,0.794,0.701,0.891,1.187
0.108,0.386,0.481,1.501,1.421,0.807,0.697,0.886,1.193
0.107,0.383,0.475,1.499,1.418,0.823,0.701,0.882,1.203
0.106,0.384,0.468,1.491,1.424,0.837,0.706,0.883,1.221
0.105,0.385,0.465,1.484,1.437,0.862,0.704,0.882,1.234
0.1,0.379,0.459,1.471,1.443,0.878,0.698,0.882,1.241
0.099,0.38,0.455,1.459,1.44,0.883,0.702,0.879,1.244
0.097,0.379,0.451,1.457,1.448,0.897,0.706,0.879,1.262
0.097,0.373,0.445,1.45,1.456,0.916,0.701,0.879,1.279
0.097,0.369,0.438,1.439,1.455,0.933,0.699,0.881,1.282
0.093,0.368,0.435,1.429,1.462,0.954,0.702,0.877,1.288
0.09,0.368,0.431,1.417,1.468,0.974,0.702,0.873,1.309
0.091,0.368,0.424,1.406,1.468,0.981,0.699,0.871,1.318
0.089,0.363,0.417,1.395,1.474,0.995,0.695,0.869,1.325
0.087,0.361,0.412,1.384,1.471,1.014,0.694,0.871,1.334
0.087,0.362,0.409,1.373,1.478,1.035,0.699,0.868,1.34
0.087,0.355,0.404,1.362,1.479,1.054,0.701,0.862,1.346
0.081,0.348,0.396,1.346,1.477,1.072,0.69,0.857,1.36
0.083,0.351,0.392,1.335,1.477,1.096,0.688,0.855,1.372
0.08,0.348,0.389,1.323,1.486,1.104,0.689,0.856,1.38
0.08,0.344,0.383,1.311,1.481,1.119,0.687,0.852,1.387
0.076,0.342,0.376,1.296,1.475,1.138,0.684,0.843,1.392
0.075,0.34,0.371,1.285,1.483,1.159,0.687,0.841,1.398
0.078,0.339,0.367,1.275,1.48,1.181,0.689,0.841,1.407
0.071,0.332,0.357,1.251,1.472,1.203,0.679,0.836,1.41
0.071,0.332,0.356,1.237,1.48,1.226,0.676,0.833,1.418
0.071,0.329,0.352,1.222,1.477,1.234,0.674,0.828,1.423
0.07,0.327,0.345,1.208,1.472,1.251,0.671,0.822,1.429
0.069,0.322,0.337,1.193,1.467,1.27,0.669,0.818,1.433
0.061,0.318,0.329,1.176,1.457,1.289,0.664,0.815,1.437
0.058,0.314,0.325,1.163,1.452,1.314,0.661,0.808,1.442
0.057,0.312,0.319,1.148,1.455,1.334,0.658,0.8,1.446
0.06,0.314,0.317,1.13,1.455,1.346,0.66,0.802,1.455
0.056,0.303,0.309,1.109,1.446,1.36,0.651,0.791,1.456
0.053,0.301,0.302,1.091,1.438,1.377,0.648,0.781,1.459
0.048,0.3,0.295,1.075,1.432,1.4,0.645,0.776,1.463
0.047,0.296,0.29,1.059,1.426,1.424,0.637,0.77,1.47
0.045,0.289,0.284,1.043,1.419,1.43,0.633,0.767,1.475
0.042,0.285,0.275,1.025,1.412,1.444,0.634,0.759,1.467
0.035,0.277,0.262,1.004,1.399,1.463,0.625,0.744,1.463
0.03,0.271,0.255,0.985,1.39,1.481,0.621,0.735,1.464
0.025,0.264,0.245,0.964,1.38,1.482,0.614,0.725,1.464
0.024,0.262,0.238,0.949,1.364,1.502,0.605,0.72,1.47
0.018,0.257,0.231,0.932,1.352,1.52,0.6,0.712,1.461
0.013,0.247,0.22,0.903,1.339,1.52,0.596,0.697,1.455
0.005,0.24,0.207,0.877,1.325,1.533,0.584,0.683,1.456
-0.002,0.231,0.199,0.86,1.312,1.547,0.576,0.673,1.454
-0.012,0.215,0.182,0.836,1.296,1.545,0.568,0.657,1.437
-0.021,0.206,0.166,0.811,1.28,1.553,0.552,0.64,1.431
-0.033,0.196,0.151,0.784,1.254,1.56,0.54,0.624,1.424
-0.048,0.175,0.131,0.752,1.226,1.554,0.525,0.601,1.402
-0.062,0.157,0.11,0.721,1.206,1.555,0.504,0.58,1.389
-0.082,0.135,0.082,0.684,1.178,1.54,0.481,0.552,1.371
-0.106,0.108,0.052,0.64,1.134,1.533,0.454,0.52,1.342
-0.133,0.078,0.021,0.596,1.099,1.511,0.421,0.486,1.315
-0.172,0.033,-0.026,0.542,1.049,1.484,0.382,0.437,1.267
-0.219,-0.014,-0.081,0.48,0.984,1.445,0.333,0.384,1.222
-0.275,-0.075,-0.145,0.406,0.918,1.401,0.268,0.319,1.158
-0.361,-0.165,-0.24,0.298,0.817,1.315,0.18,0.219,1.067
-0.46,-0.277,-0.355,0.174,0.691,1.226,0.07,0.105,0.954
-0.611,-0.423,-0.507,0.015,0.537,1.083,-0.085,-0.048,0.808
-0.836,-0.654,-0.742,-0.227,0.296,0.856,-0.311,-0.287,0.573
-1.089,-0.923,-1.011,-0.51,0.012,0.606,-0.577,-0.561,0.306
-1.305,-1.148,-1.237,-0.746,-0.217,0.389,-0.803,-0.788,0.08
-1.56,-1.409,-1.508,-1.024,-0.494,0.128,-1.066,-1.06,-0.182
-1.798,-1.655,-1.759,-1.287,-0.756,-0.104,-1.313,-1.312,-0.436
-1.98,-1.844,-1.955,-1.489,-0.954,-0.287,-1.504,-1.509,-0.634
-2.106,-1.986,-2.098,-1.64,-1.108,-0.425,-1.646,-1.659,-0.771
-2.183,-2.086,-2.205,-1.758,-1.222,-0.524,-1.749,-1.767,-0.881
-2.24,-2.159,-2.289,-1.848,-1.31,-0.586,-1.82,-1.848,-0.965
-2.254,-2.195,-2.328,-1.894,-1.367,-0.617,-1.853,-1.894,-1.0
-2.278,-2.247,-2.382,-1.957,-1.425,-0.664,-1.907,-1.953,-1.055
-2.29,-2.286,-2.429,-2.01,-1.476,-0.701,-1.949,-1.997,-1.104
-2.262,-2.299,-2.45,-2.04,-1.51,-0.714,-1.964,-2.019,-1.129
-2.222,-2.324,-2.48,-2.081,-1.548,-0.738,-1.99,-2.056,-1.157
-2.193,-2.346,-2.51,-2.117,-1.584,-0.76,-2.012,-2.089,-1.186
-2.144,-2.348,-2.523,-2.134,-1.605,-0.762,-2.015,-2.101,-1.199
-2.036,-2.358,-2.542,-2.165,-1.633,-0.777,-2.03,-2.124,-1.225
-1.907,-2.363,-2.553,-2.183,-1.659,-0.781,-2.032,-2.135,-1.24
-1.798,-2.371,-2.571,-2.207,-1.685,-0.792,-2.044,-2.156,-1.264
-1.609,-2.361,-2.576,-2.216,-1.694,-0.788,-2.041,-2.163,-1.264
-1.394,-2.374,-2.596,-2.243,-1.728,-0.81,-2.051,-2.187,-1.283
-1.153,-2.366,-2.6,-2.255,-1.739,-0.808,-2.047,-2.195,-1.29
-0.984,-2.361,-2.61,-2.272,-1.756,-0.811,-2.053,-2.207,-1.306
-0.801,-2.36,-2.616,-2.282,-1.774,-0.81,-2.05,-2.213,-1.315
-0.687,-2.352,-2.621,-2.294,-1.789,-0.816,-2.042,-2.223,-1.323
-0.556,-2.335,-2.624,-2.304,-1.8,-0.815,-2.032,-2.229,-1.332
-0.459,-2.328,-2.637,-2.322,-1.818,-0.83,-2.031,-2.241,-1.349
-0.401,-2.309,-2.64,-2.329,-1.83,-0.824,-2.026,-2.249,-1.353
-0.329,-2.291,-2.642,-2.338,-1.846,-0.821,-2.022,-2.254,-1.36
-0.296,-2.279,-2.643,-2.348,-1.855,-0.827,-2.006,-2.258,-1.371
-0.247,-2.261,-2.647,-2.356,-1.863,-0.822,-1.993,-2.262,-1.376
-0.221,-2.234,-2.649,-2.365,-1.88,-0.828,-1.989,-2.265,-1.382
-0.196,-2.195,-2.647,-2.37,-1.887,-0.83,-1.973,-2.266,-1.386
-0.166,-2.174,-2.652,-2.38,-1.901,-0.829,-1.961,-2.278,-1.402
-0.151,-2.148,-2.654,-2.386,-1.912,-0.834,-1.949,-2.281,-1.413
-0.138,-2.102,-2.655,-2.396,-1.919,-0.839,-1.934,-2.285,-1.422
-0.11,-2.049,-2.653,-2.4,-1.925,-0.832,-1.918,-2.287,-1.424
-0.104,-2.011,-2.656,-2.407,-1.941,-0.838,-1.902,-2.291,-1.434
-0.091,-1.962,-2.655,-2.41,-1.95,-0.839,-1.871,-2.294,-1.436
-0.084,-1.897,-2.656,-2.419,-1.963,-0.845,-1.86,-2.299,-1.443
-0.073,-1.816,-2.657,-2.42,-1.969,-0.847,-1.841,-2.296,-1.454
-0.063,-1.752,-2.651,-2.425,-1.977,-0.849,-1.815,-2.299,-1.463
-0.06,-1.691,-2.657,-2.434,-1.989,-0.856,-1.797,-2.307,-1.472
-0.049,-1.578,-2.654,-2.437,-1.994,-0.858,-1.764,-2.306,-1.472
-0.041,-1.477,-2.651,-2.441,-2.004,-0.86,-1.739,-2.307,-1.485
-0.037,-1.393,-2.65,-2.444,-2.012,-0.863,-1.72,-2.306,-1.496
-0.028,-1.3,-2.648,-2.448,-2.016,-0.865,-1.691,-2.308,-1.497
-0.028,-1.174,-2.644,-2.453,-2.022,-0.868,-1.662,-2.311,-1.502
-0.019,-1.065,-2.639,-2.451,-2.024,-0.866,-1.624,-2.308,-1.514
-0.013,-0.975,-2.637,-2.456,-2.035,-0.87,-1.597,-2.31,-1.519
-0.015,-0.896,-2.634,-2.461,-2.045,-0.881,-1.562,-2.312,-1.525
-0.006,-0.809,-2.627,-2.461,-2.044,-0.882,-1.523,-2.31,-1.536
-0.007,-0.708,-2.625,-2.465,-2.052,-0.886,-1.488,-2.314,-1.542
-0.003,-0.635,-2.618,-2.465,-2.058,-0.885,-1.454,-2.309,-1.546
0.001,-0.573,-2.614,-2.47,-2.065,-0.896,-1.404,-2.309,-1.56
0.004,-0.515,-2.606,-2.47,-2.071,-0.897,-1.372,-2.309,-1.563
0.006,-0.463,-2.601,-2.471,-2.074,-0.906,-1.344,-2.31,-1.568
0.009,-0.414,-2.593,-2.472,-2.077,-0.907,-1.294,-2.308,-1.579
0.013,-0.371,-2.585,-2.473,-2.082,-0.916,-1.26,-2.307,-1.583
0.014,-0.332,-2.57,-2.476,-2.087,-0.92,-1.215,-2.307,-1.59
0.018,-0.278,-2.568,-2.477,-2.089,-0.927,-1.173,-2.307,-1.598
0.02,-0.247,-2.559,-2.478,-2.094,-0.929,-1.125,-2.305,-1.603
0.025,-0.216,-2.537,-2.476,-2.097,-0.937,-1.089,-2.302,-1.609
0.027,-0.189,-2.523,-2.478,-2.103,-0.946,-1.053,-2.297,-1.615
0.025,-0.165,-2.505,-2.479,-2.105,-0.949,-1.009,-2.294,-1.622
0.031,-0.139,-2.489,-2.478,-2.104,-0.956,-0.972,-2.293,-1.634
0.032,-0.126,-2.463,-2.478,-2.107,-0.962,-0.917,-2.29,-1.635
0.034,-0.106,-2.433,-2.478,-2.113,-0.975,-0.887,-2.286,-1.641
0.035,-0.083,-2.395,-2.476,-2.114,-0.985,-0.856,-2.283,-1.651
0.037,-0.063,-2.369,-2.476,-2.114,-0.984,-0.805,-2.279,-1.653
0.042,-0.045,-2.314,-2.472,-2.114,-0.991,-0.772,-2.273,-1.657
0.043,-0.028,-2.231,-2.472,-2.117,-1.001,-0.744,-2.269,-1.667
0.047,-0.016,-2.145,-2.47,-2.113,-1.006,-0.695,-2.262,-1.666
0.048,-0.0,-2.061,-2.468,-2.114,-1.015,-0.664,-2.261,-1.672
0.049,0.015,-1.853,-2.47,-2.118,-1.026,-0.639,-2.255,-1.679
0.05,0.025,-1.569,-2.464,-2.114,-1.031,-0.609,-2.248,-1.68
0.052,0.039,-1.313,-2.462,-2.116,-1.041,-0.568,-2.245,-1.692
0.056,0.048,-0.919,-2.462,-2.118,-1.049,-0.539,-2.238,-1.695
0.057,0.065,-0.567,-2.456,-2.114,-1.055,-0.511,-2.228,-1.694
0.059,0.07,-0.384,-2.457,-2.113,-1.065,-0.489,-2.224,-1.705
0.06,0.086,-0.192,-2.454,-2.114,-1.074,-0.463,-2.217,-1.709
0.064,0.094,-0.057,-2.45,-2.112,-1.079,-0.438,-2.206,-1.709
0.065,0.109,0.004,-2.446,-2.111,-1.086,-0.414,-2.199,-1.711
0.069,0.119,0.088,-2.439,-2.105,-1.098,-0.387,-2.191,-1.713
0.07,0.126,0.126,-2.438,-2.105,-1.108,-0.365,-2.18,-1.719
0.072,0.135,0.179,-2.434,-2.102,-1.117,-0.343,-2.17,-1.721
0.076,0.146,0.205,-2.427,-2.097,-1.122,-0.318,-2.157,-1.718
0.077,0.159,0.248,-2.423,-2.097,-1.13,-0.297,-2.153,-1.724
0.078,0.169,0.265,-2.419,-2.092,-1.134,-0.274,-2.141,-1.727
0.08,0.175,0.295,-2.416,-2.088,-1.149,-0.254,-2.128,-1.729
0.085,0.186,0.314,-2.409,-2.084,-1.157,-0.241,-2.116,-1.727
0.086,0.192,0.338,-2.403,-2.081,-1.162,-0.219,-2.103,-1.726
0.091,0.203,0.35,-2.397,-2.075,-1.167,-0.198,-2.085,-1.729
0.092,0.214,0.367,-2.391,-2.07,-1.178,-0.176,-2.072,-1.731
0.093,0.224,0.381,-2.384,-2.063,-1.188,-0.165,-2.057,-1.731
0.095,0.234,0.402,-2.378,-2.057,-1.192,-0.144,-2.038,-1.731
0.1,0.243,0.416,-2.369,-2.049,-1.193,-0.129,-2.019,-1.727
0.102,0.254,0.427,-2.362,-2.042,-1.206,-0.109,-2.004,-1.727
0.107,0.263,0.443,-2.356,-2.032,-1.211,-0.095,-1.98,-1.724
0.109,0.273,0.455,-2.346,-2.027,-1.215,-0.075,-1.961,-1.722
0.115,0.283,0.47,-2.333,-2.016,-1.217,-0.06,-1.943,-1.719
0.116,0.294,0.485,-2.327,-2.006,-1.224,-0.046,-1.918,-1.716
0.119,0.304,0.497,-2.32,-2.002,-1.233,-0.027,-1.894,-1.713
0.121,0.314,0.511,-2.309,-1.992,-1.236,-0.012,-1.861,-1.711
0.127,0.325,0.526,-2.301,-1.982,-1.236,0.003,-1.829,-1.709
0.13,0.335,0.541,-2.289,-1.971,-1.237,0.018,-1.802,-1.7
0.132,0.347,0.553,-2.278,-1.96,-1.243,0.032,-1.773,-1.694
0.139,0.358,0.568,-2.269,-1.95,-1.247,0.047,-1.733,-1.691
0.145,0.372,0.581,-2.252,-1.933,-1.246,0.066,-1.682,-1.682
0.148,0.385,0.597,-2.241,-1.923,-1.245,0.081,-1.642,-1.676
0.151,0.393,0.612,-2.231,-1.914,-1.245,0.097,-1.602,-1.669
0.154,0.408,0.625,-2.213,-1.895,-1.247,0.116,-1.553,-1.659
0.158,0.421,0.641,-2.202,-1.885,-1.25,0.132,-1.495,-1.654
0.166,0.434,0.656,-2.186,-1.869,-1.246,0.145,-1.423,-1.642
0.173,0.45,0.676,-2.167,-1.852,-1.243,0.165,-1.36,-1.631
0.173,0.46,0.686,-2.156,-1.838,-1.242,0.181,-1.299,-1.623
0.181,0.474,0.704,-2.138,-1.821,-1.237,0.195,-1.207,-1.612
0.185,0.492,0.721,-2.118,-1.804,-1.233,0.216,-1.104,-1.599
0.19,0.507,0.742,-2.103,-1.784,-1.227,0.231,-1.015,-1.587
0.199,0.522,0.759,-2.079,-1.765,-1.221,0.246,-0.927,-1.575
0.203,0.537,0.776,-2.058,-1.748,-1.216,0.268,-0.789,-1.563
0.208,0.553,0.795,-2.038,-1.728,-1.209,0.284,-0.657,-1.547
0.214,0.57,0.814,-2.027,-1.708,-1.201,0.3,-0.552,-1.533
0.218,0.585,0.831,-1.995,-1.686,-1.196,0.316,-0.433,-1.519
0.223,0.599,0.848,-1.968,-1.664,-1.189,0.339,-0.277,-1.505
0.234,0.621,0.874,-1.957,-1.638,-1.173,0.361,-0.151,-1.487
0.239,0.639,0.893,-1.902,-1.617,-1.163,0.379,-0.036,-1.47
0.24,0.654,0.914,-1.848,-1.596,-1.155,0.39,0.067,-1.453
0.25,0.677,0.936,-1.816,-1.569,-1.141,0.413,0.169,-1.434
0.256,0.692,0.958,-1.721,-1.544,-1.13,0.432,0.292,-1.416
0.262,0.713,0.981,-1.242,-1.517,-1.114,0.456,0.385,-1.394
0.269,0.734,1.002,0.864,-1.492,-1.1,0.476,0.466,-1.378
0.273,0.754,1.028,1.117,-1.461,-1.084,0.493,0.543,-1.356
0.281,0.772,1.049,1.194,-1.438,-1.071,0.515,0.614,-1.336
0.286,0.793,1.073,1.262,-1.409,-1.052,0.533,0.682,-1.313
0.291,0.81,1.095,1.302,-1.381,-1.039,0.553,0.743,-1.295
0.298,0.833,1.121,1.333,-1.347,-1.022,0.573,0.806,-1.272
0.303,0.855,1.147,1.376,-1.314,-1.002,0.598,0.865,-1.247
0.304,0.87,1.17,1.404,-1.284,-0.986,0.615,0.918,-1.227
0.313,0.892,1.194,1.428,-1.253,-0.969,0.633,0.971,-1.203
0.319,0.916,1.221,1.455,-1.22,-0.95,0.653,1.022,-1.179
0.324,0.936,1.247,1.496,-1.186,-0.929,0.675,1.075,-1.153
0.325,0.955,1.27,1.517,-1.157,-0.912,0.69,1.118,-1.133
0.327,0.973,1.295,1.549,-1.117,-0.893,0.708,1.162,-1.11
0.332,0.994,1.321,1.574,-1.081,-0.871,0.73,1.2,-1.083
0.336,1.013,1.348,1.606,-1.047,-0.851,0.75,1.246,-1.056
0.336,1.033,1.369,1.634,-1.014,-0.835,0.766,1.285,-1.038
0.336,1.05,1.391,1.653,-0.98,-0.815,0.784,1.325,-1.016
0.34,1.069,1.416,1.685,-0.936,-0.792,0.804,1.358,-0.989
0.344,1.089,1.442,1.711,-0.895,-0.771,0.818,1.401,-0.965
0.337,1.104,1.462,1.731,-0.864,-0.755,0.833,1.428,-0.946
0.335,1.115,1.484,1.761,-0.827,-0.738,0.849,1.466,-0.923
0.336,1.134,1.509,1.785,-0.784,-0.716,0.863,1.498,-0.895
0.337,1.151,1.532,1.809,-0.737,-0.696,0.881,1.534,-0.874
0.335,1.165,1.552,1.832,-0.697,-0.679,0.889,1.561,-0.854
0.334,1.177,1.575,1.858,-0.655,-0.66,0.898,1.591,-0.831
0.33,1.192,1.593,1.884,-0.612,-0.641,0.914,1.625,-0.809
0.325,1.202,1.614,1.904,-0.571,-0.624,0.922,1.651,-0.79
0.322,1.216,1.632,1.922,-0.523,-0.606,0.929,1.678,-0.769
0.32,1.223,1.648,1.945,-0.465,-0.589,0.942,1.702,-0.751
0.317,1.232,1.669,1.967,-0.415,-0.573,0.949,1.729,-0.73
0.309,1.238,1.684,1.987,-0.362,-0.557,0.955,1.753,-0.711
0.304,1.249,1.7,2.004,-0.304,-0.539,0.96,1.777,-0.693
0.3,1.256,1.716,2.026,-0.252,-0.526,0.964,1.802,-0.674
0.296,1.262,1.732,2.046,-0.188,-0.511,0.969,1.825,-0.656
0.292,1.267,1.747,2.062,-0.113,-0.494,0.972,1.847,-0.64
0.287,1.27,1.761,2.079,-0.026,-0.481,0.974,1.869,-0.623
0.281,1.273,1.773,2.097,0.061,-0.47,0.975,1.884,-0.607
0.276,1.269,1.785,2.11,0.139,-0.457,0.975,1.905,-0.594
0.269,1.271,1.795,2.126,0.239,-0.443,0.977,1.921,-0.577
0.263,1.274,1.81,2.144,0.35,-0.428,0.98,1.944,-0.559
0.257,1.275,1.819,2.158,0.447,-0.416,0.973,1.959,-0.547
0.253,1.268,1.829,2.171,0.566,-0.407,0.968,1.977,-0.535
0.248,1.266,1.836,2.185,0.693,-0.395,0.967,1.99,-0.522
0.243,1.264,1.844,2.198,0.806,-0.383,0.965,2.004,-0.509
0.239,1.258,1.854,2.212,0.903,-0.373,0.956,2.018,-0.495
0.232,1.254,1.861,2.222,1.008,-0.361,0.953,2.033,-0.484
0.225,1.245,1.866,2.235,1.114,-0.352,0.947,2.045,-0.472
0.222,1.241,1.872,2.243,1.235,-0.344,0.939,2.057,-0.463
0.217,1.231,1.878,2.257,1.338,-0.333,0.933,2.071,-0.449
0.212,1.22,1.883,2.266,1.401,-0.326,0.921,2.083,-0.439
0.207,1.214,1.887,2.275,1.491,-0.316,0.915,2.094,-0.429
0.201,1.202,1.888,2.284,1.574,-0.308,0.908,2.102,-0.421
0.197,1.189,1.891,2.295,1.624,-0.301,0.896,2.113,-0.411
0.193,1.181,1.894,2.299,1.694,-0.294,0.888,2.12,-0.402
0.189,1.169,1.894,2.31,1.761,-0.285,0.877,2.132,-0.391
0.184,1.154,1.897,2.319,1.801,-0.277,0.867,2.139,-0.384
0.181,1.14,1.896,2.326,1.857,-0.271,0.856,2.146,-0.377
0.177,1.129,1.898,2.334,1.891,-0.265,0.846,2.156,-0.368
0.174,1.116,1.896,2.339,1.941,-0.257,0.832,2.163,-0.36
0.17,1.101,1.893,2.347,1.97,-0.252,0.823,2.168,-0.354
0.166,1.083,1.893,2.351,1.997,-0.247,0.814,2.174,-0.346
0.162,1.066,1.89,2.356,2.038,-0.242,0.801,2.179,-0.339
0.158,1.054,1.886,2.363,2.062,-0.234,0.79,2.181,-0.334
0.156,1.04,1.882,2.367,2.085,-0.23,0.778,2.187,-0.327
0.153,1.023,1.877,2.372,2.121,-0.224,0.767,2.193,-0.32
0.15,1.007,1.873,2.376,2.141,-0.22,0.753,2.194,-0.315
0.147,0.99,1.867,2.38,2.16,-0.215,0.743,2.199,-0.312
0.145,0.972,1.862,2.385,2.18,-0.211,0.734,2.202,-0.307
0.142,0.954,1.852,2.385,2.199,-0.206,0.72,2.206,-0.299
0.14,0.941,1.845,2.39,2.216,-0.201,0.71,2.207,-0.297
0.138,0.925,1.838,2.391,2.233,-0.198,0.7,2.208,-0.292
0.134,0.909,1.831,2.395,2.25,-0.193,0.687,2.209,-0.29
0.133,0.893,1.82,2.397,2.266,-0.189,0.677,2.21,-0.286
0.13,0.874,1.811,2.4,2.281,-0.184,0.666,2.211,-0.28
0.128,0.858,1.799,2.401,2.288,-0.182,0.658,2.212,-0.281
0.127,0.845,1.789,2.402,2.303,-0.18,0.647,2.212,-0.277
0.125,0.828,1.776,2.402,2.317,-0.177,0.633,2.208,-0.272
0.123,0.812,1.765,2.403,2.322,-0.176,0.624,2.209,-0.279
0.12,0.8,1.751,2.404,2.337,-0.171,0.616,2.209,-0.274
0.118,0.785,1.741,2.405,2.343,-0.167,0.606,2.205,-0.275
0.117,0.77,1.726,2.403,2.358,-0.165,0.597,2.202,-0.273
0.117,0.757,1.71,2.404,2.363,-0.162,0.59,2.202,-0.274
0.114,0.742,1.699,2.401,2.376,-0.162,0.579,2.198,-0.285
0.113,0.729,1.682,2.402,2.381,-0.159,0.568,2.193,-0.283
0.111,0.717,1.665,2.4,2.387,-0.158,0.563,2.189,-0.299
0.11,0.704,1.648,2.4,2.4,-0.154,0.556,2.185,-0.301
0.109,0.691,1.634,2.398,2.405,-0.155,0.547,2.18,-0.31
0.108,0.679,1.617,2.395,2.41,-0.151,0.539,2.175,-0.354
0.108,0.669,1.6,2.393,2.417,-0.15,0.532,2.172,-0.374
0.106,0.657,1.581,2.39,2.422,-0.149,0.525,2.167,-0.451
0.105,0.646,1.562,2.388,2.428,-0.148,0.519,2.157,-0.543
0.104,0.635,1.542,2.385,2.434,-0.149,0.512,2.152,-0.753
0.103,0.625,1.522,2.381,2.438,-0.146,0.503,2.146,-1.549
0.104,0.616,1.508,2.376,2.445,-0.147,0.5,2.137,-2.44
0.102,0.607,1.489,2.373,2.445,-0.148,0.496,2.127,-2.778
0.101,0.597,1.469,2.369,2.45,-0.148,0.488,2.12,-2.961
0.101,0.588,1.449,2.363,2.456,-0.148,0.482,2.111,-3.051
0.1,0.579,1.429,2.36,2.456,-0.146,0.477,2.1,-3.083
0.1,0.572,1.41,2.353,2.462,-0.149,0.471,2.088,-3.118
0.1,0.565,1.389,2.347,2.463,-0.151,0.467,2.082,-3.121
0.098,0.556,1.368,2.343,2.468,-0.154,0.462,2.072,-3.149
0.098,0.549,1.35,2.336,2.469,-0.155,0.459,2.061,-3.162
0.097,0.542,1.328,2.329,2.475,-0.158,0.455,2.044,-3.162
0.098,0.535,1.307,2.321,2.475,-0.163,0.45,2.031,-3.173
0.097,0.529,1.292,2.314,2.476,-0.165,0.448,2.019,-3.176
0.097,0.523,1.274,2.306,2.477,-0.171,0.443,2.006,-3.174
0.097,0.519,1.254,2.299,2.484,-0.177,0.44,1.994,-3.179
0.097,0.513,1.235,2.287,2.485,-0.181,0.437,1.976,-3.178
0.097,0.508,1.217,2.278,2.485,-0.189,0.433,1.962,-3.176
0.097,0.505,1.196,2.271,2.487,-0.191,0.431,1.949,-3.18
0.097,0.499,1.178,2.262,2.488,-0.204,0.429,1.931,-3.178
0.097,0.494,1.164,2.25,2.49,-0.218,0.427,1.917,-3.181
0.097,0.49,1.145,2.24,2.491,-0.233,0.424,1.897,-3.177
0.098,0.487,1.129,2.228,2.487,-0.25,0.423,1.884,-3.173
0.098,0.484,1.114,2.218,2.489,-0.273,0.422,1.864,-3.178
0.099,0.481,1.098,2.205,2.491,-0.299,0.42,1.844,-3.171
0.099,0.477,1.082,2.195,2.493,-0.331,0.418,1.829,-3.172
0.1,0.476,1.068,2.181,2.489,-0.373,0.418,1.809,-3.169
0.101,0.474,1.054,2.166,2.492,-0.424,0.417,1.788,-3.166
0.101,0.471,1.041,2.156,2.488,-0.492,0.416,1.773,-3.165
0.101,0.469,1.028,2.141,2.491,-0.554,0.415,1.753,-3.16
0.102,0.467,1.015,2.126,2.487,-0.671,0.414,1.731,-3.158
0.104,0.466,1.003,2.111,2.491,-0.827,0.416,1.712,-3.156
0.104,0.465,0.99,2.094,2.487,-1.042,0.414,1.694,-3.154
0.105,0.465,0.981,2.083,2.485,-1.311,0.416,1.675,-3.148
0.106,0.465,0.972,2.068,2.489,-1.574,0.417,1.657,-3.147
0.108,0.464,0.961,2.052,2.486,-1.84,0.418,1.634,-3.142
0.109,0.465,0.952,2.036,2.485,-2.042,0.42,1.614,-3.14
